Date,Close
8/10/2018,7839.109863
8/13/2018,7819.709961
8/14/2018,7870.890137
8/15/2018,7774.120117
8/16/2018,7806.52002
8/17/2018,7816.330078
8/20/2018,7821.009766
8/21/2018,7859.169922
8/22/2018,7889.100098
8/23/2018,7878.459961
8/24/2018,7945.97998
8/27/2018,8017.899902
8/28/2018,8030.040039
8/29/2018,8109.689941
8/30/2018,8088.359863
8/31/2018,8109.540039
9/4/2018,8091.25
9/5/2018,7995.169922
9/6/2018,7922.72998
9/7/2018,7902.540039
9/10/2018,7924.160156
9/11/2018,7972.470215
9/12/2018,7954.22998
9/13/2018,8013.709961
9/14/2018,8010.040039
9/17/2018,7895.790039
9/18/2018,7956.109863
9/19/2018,7950.040039
9/20/2018,8028.22998
9/21/2018,7986.959961
9/24/2018,7993.25
9/25/2018,8007.470215
9/26/2018,7990.370117
9/27/2018,8041.970215
9/28/2018,8046.350098
10/1/2018,8037.299805
10/2/2018,7999.549805
10/3/2018,8025.089844
10/4/2018,7879.509766
10/5/2018,7788.450195
10/8/2018,7735.950195
10/9/2018,7738.02002
10/10/2018,7422.049805
10/11/2018,7329.060059
10/12/2018,7496.890137
10/15/2018,7430.740234
10/16/2018,7645.490234
10/17/2018,7642.700195
10/18/2018,7485.140137
10/19/2018,7449.029785
10/22/2018,7468.629883
10/23/2018,7437.540039
10/24/2018,7108.399902
10/25/2018,7318.339844
10/26/2018,7167.209961
10/29/2018,7050.290039
10/30/2018,7161.649902
10/31/2018,7305.899902
11/1/2018,7434.060059
11/2/2018,7356.990234
11/5/2018,7328.850098
11/6/2018,7375.959961
11/7/2018,7570.75
11/8/2018,7530.879883
11/9/2018,7406.899902
11/12/2018,7200.870117
11/13/2018,7200.870117
11/14/2018,7136.390137
11/15/2018,7259.029785
11/16/2018,7247.870117
11/19/2018,7028.47998
11/20/2018,6908.819824
11/21/2018,6972.25
11/23/2018,6938.97998
11/26/2018,7081.850098
11/27/2018,7082.700195
11/28/2018,7291.589844
11/29/2018,7273.080078
11/30/2018,7330.540039
12/3/2018,7441.509766
12/4/2018,7158.430176
12/6/2018,7188.259766
12/7/2018,6969.25
12/10/2018,7020.52002
12/11/2018,7031.830078
12/12/2018,7098.310059
12/13/2018,7070.330078
12/14/2018,6910.660156
12/17/2018,6753.72998
12/18/2018,6783.910156
12/19/2018,6636.830078
12/20/2018,6528.410156
12/21/2018,6332.990234
12/24/2018,6192.919922
12/26/2018,6554.359863
12/27/2018,6579.490234
12/28/2018,6584.52002
12/31/2018,6635.279785
1/2/2019,6665.939941
1/3/2019,6463.5
1/4/2019,6738.859863
1/7/2019,6823.470215
1/8/2019,6897
1/9/2019,6957.080078
1/10/2019,6986.069824
1/11/2019,6971.47998
1/14/2019,6905.919922
1/15/2019,7023.830078
1/16/2019,7034.689941
1/17/2019,7084.459961
1/18/2019,7157.22998
1/22/2019,7020.359863
1/23/2019,7025.77002
1/24/2019,7073.459961
1/25/2019,7164.859863
1/28/2019,7085.680176
1/29/2019,7028.290039
1/30/2019,7183.080078
1/31/2019,7281.740234
2/1/2019,7263.870117
2/4/2019,7347.540039
2/5/2019,7402.080078
2/6/2019,7375.279785
2/7/2019,7288.350098
2/8/2019,7298.200195
2/11/2019,7307.899902
2/12/2019,7414.620117
2/13/2019,7420.379883
2/14/2019,7426.950195
2/15/2019,7472.410156
2/19/2019,7486.77002
2/20/2019,7489.069824
2/21/2019,7459.709961
2/22/2019,7527.540039
2/25/2019,7554.459961
2/26/2019,7549.299805
2/27/2019,7554.509766
2/28/2019,7532.529785
3/1/2019,7595.350098
3/4/2019,7577.569824
3/5/2019,7576.359863
3/6/2019,7505.919922
3/7/2019,7421.459961
3/8/2019,7408.140137
3/11/2019,7558.060059
3/12/2019,7591.029785
3/13/2019,7643.410156
3/14/2019,7630.910156
3/15/2019,7688.529785
3/18/2019,7714.47998
3/19/2019,7723.950195
3/20/2019,7728.970215
3/21/2019,7838.959961
3/22/2019,7642.669922
3/25/2019,7637.540039
3/26/2019,7691.52002
3/27/2019,7643.379883
3/28/2019,7669.169922
3/29/2019,7729.319824
4/1/2019,7828.910156
4/2/2019,7848.689941
4/3/2019,7895.549805
4/4/2019,7891.779785
4/5/2019,7938.689941
4/8/2019,7953.879883
4/9/2019,7909.279785
4/10/2019,7964.240234
4/11/2019,7947.359863
4/12/2019,7984.160156
4/15/2019,7976.009766
4/16/2019,8000.22998
4/17/2019,7996.080078
4/18/2019,7998.060059
4/22/2019,8015.27002
4/23/2019,8120.819824
4/24/2019,8102.009766
4/25/2019,8118.680176
4/26/2019,8146.399902
4/29/2019,8161.850098
4/30/2019,8095.390137
5/1/2019,8049.640137
5/2/2019,8036.77002
5/3/2019,8164
5/6/2019,8123.290039
5/7/2019,7963.759766
5/8/2019,7943.319824
5/9/2019,7910.589844
5/10/2019,7916.939941
5/13/2019,7647.02002
5/14/2019,7734.490234
5/15/2019,7822.149902
5/16/2019,7898.049805
5/17/2019,7816.279785
5/20/2019,7702.379883
5/21/2019,7785.720215
5/22/2019,7750.839844
5/23/2019,7628.279785
5/24/2019,7637.009766
5/28/2019,7607.350098
5/29/2019,7547.310059
5/30/2019,7567.720215
5/31/2019,7453.149902
6/3/2019,7333.02002
6/4/2019,7527.120117
6/5/2019,7575.47998
6/6/2019,7615.549805
6/7/2019,7742.100098
6/10/2019,7823.169922
6/11/2019,7822.569824
6/12/2019,7792.720215
6/13/2019,7837.129883
6/14/2019,7796.660156
6/17/2019,7845.02002
6/18/2019,7953.879883
6/19/2019,7987.319824
6/20/2019,8051.339844
6/21/2019,8031.709961
6/24/2019,8005.700195
6/25/2019,7884.720215
6/26/2019,7909.970215
6/27/2019,7967.759766
6/28/2019,8006.240234
7/1/2019,8091.160156
7/2/2019,8109.089844
7/3/2019,8170.22998
7/5/2019,8161.790039
7/8/2019,8098.379883
7/9/2019,8141.72998
7/10/2019,8202.530273
7/11/2019,8196.040039
7/12/2019,8244.139648
7/15/2019,8258.19043
7/16/2019,8222.799805
7/17/2019,8185.209961
7/18/2019,8207.240234
7/19/2019,8146.490234
7/22/2019,8204.139648
7/23/2019,8251.400391
7/24/2019,8321.5
7/25/2019,8238.540039
7/26/2019,8330.209961
7/29/2019,8293.330078
7/30/2019,8273.610352
7/31/2019,8175.419922
8/1/2019,8111.120117
8/2/2019,8004.069824
8/5/2019,7726.040039
8/6/2019,7833.27002
8/7/2019,7862.830078
8/8/2019,8039.160156
8/9/2019,7959.140137
8/12/2019,7863.410156
8/13/2019,8016.359863
8/14/2019,7773.939941
8/15/2019,7766.620117
8/16/2019,7895.990234
8/19/2019,8002.810059
8/20/2019,7948.560059
8/21/2019,8020.209961
8/22/2019,7991.390137
8/23/2019,7751.77002
8/26/2019,7853.740234
8/27/2019,7826.950195
8/28/2019,7856.879883
8/29/2019,7973.390137
8/30/2019,7962.879883
9/3/2019,7874.160156
9/4/2019,7976.879883
9/5/2019,8116.830078
9/6/2019,8103.069824
9/9/2019,8087.439941
9/10/2019,8084.160156
9/11/2019,8169.680176
9/12/2019,8194.469727
9/13/2019,8176.709961
9/16/2019,8153.540039
9/17/2019,8186.02002
9/18/2019,8177.390137
9/19/2019,8182.879883
9/20/2019,8117.669922
9/23/2019,8112.459961
9/24/2019,7993.629883
9/25/2019,8077.379883
9/26/2019,8030.660156
9/27/2019,7939.629883
9/30/2019,7999.339844
10/1/2019,7908.680176
10/2/2019,7785.25
10/3/2019,7872.259766
10/4/2019,7982.470215
10/7/2019,7956.290039
10/8/2019,7823.779785
10/9/2019,7903.740234
10/10/2019,7950.779785
10/11/2019,8057.040039
10/14/2019,8048.649902
10/15/2019,8148.709961
10/16/2019,8124.180176
10/17/2019,8156.850098
10/18/2019,8089.540039
10/21/2019,8162.990234
10/22/2019,8104.299805
10/23/2019,8119.790039
10/24/2019,8185.799805
10/25/2019,8243.120117
10/28/2019,8325.990234
10/29/2019,8276.849609
10/30/2019,8303.980469
10/31/2019,8292.360352
11/1/2019,8386.400391
11/4/2019,8433.200195
11/5/2019,8434.679688
11/6/2019,8410.629883
11/7/2019,8434.519531
11/8/2019,8475.30957
11/11/2019,8464.280273
11/12/2019,8486.089844
11/13/2019,8482.099609
11/14/2019,8479.019531
11/15/2019,8540.830078
11/18/2019,8549.94043
11/19/2019,8570.660156
11/20/2019,8526.730469
11/21/2019,8506.209961
11/22/2019,8519.879883
11/25/2019,8632.490234
11/26/2019,8647.929688
11/27/2019,8705.179688
11/29/2019,8665.469727
12/2/2019,8567.990234
12/3/2019,8520.639648
12/4/2019,8566.669922
12/5/2019,8570.700195
12/6/2019,8656.530273
12/9/2019,8621.830078
12/10/2019,8616.179688
12/11/2019,8654.049805
12/12/2019,8717.320313
12/13/2019,8734.879883
12/16/2019,8814.230469
12/17/2019,8823.360352
12/18/2019,8827.740234
12/19/2019,8887.219727
12/20/2019,8924.959961
12/23/2019,8945.650391
12/24/2019,8952.879883
12/26/2019,9022.389648
12/27/2019,9006.620117
12/30/2019,8945.990234
12/31/2019,8972.599609
1/2/2020,9092.19043
1/3/2020,9020.769531
1/6/2020,9071.469727
1/7/2020,9068.580078
1/8/2020,9129.240234
1/9/2020,9203.429688
1/10/2020,9178.860352
1/13/2020,9273.929688
1/14/2020,9251.330078
1/15/2020,9258.700195
1/16/2020,9357.129883
1/17/2020,9388.94043
1/21/2020,9370.80957
1/22/2020,9383.769531
1/23/2020,9402.480469
1/24/2020,9314.910156
1/27/2020,9139.30957
1/28/2020,9269.679688
1/29/2020,9275.160156
1/30/2020,9298.929688
1/31/2020,9150.94043
2/3/2020,9273.400391
2/4/2020,9467.969727
2/5/2020,9508.679688
2/6/2020,9572.150391
2/7/2020,9520.509766
2/10/2020,9628.389648
2/11/2020,9638.94043
2/12/2020,9725.959961
2/13/2020,9711.969727
2/14/2020,9731.179688
2/18/2020,9732.740234
2/19/2020,9817.179688
2/20/2020,9750.969727
2/21/2020,9576.589844
2/24/2020,9221.280273
2/25/2020,8965.610352
2/26/2020,8980.780273
2/27/2020,8566.480469
2/28/2020,8567.370117
3/2/2020,8952.169922
3/3/2020,8684.089844
3/4/2020,9018.089844
3/5/2020,8738.589844
3/6/2020,8575.620117
3/9/2020,7950.680176
3/10/2020,8344.25
3/11/2020,7952.049805
3/12/2020,7201.799805
3/13/2020,7874.879883
3/16/2020,6904.589844
3/17/2020,7334.779785
3/18/2020,6989.839844
3/19/2020,7150.580078
3/20/2020,6879.52002
3/23/2020,6860.669922
3/24/2020,7417.859863
3/25/2020,7384.299805
3/26/2020,7797.540039
3/27/2020,7502.379883
3/30/2020,7774.149902
3/31/2020,7700.100098
4/1/2020,7360.580078
4/2/2020,7487.310059
4/3/2020,7373.080078
4/6/2020,7913.240234
4/7/2020,7887.259766
4/8/2020,8090.899902
4/9/2020,8153.580078
4/13/2020,8192.419922
4/14/2020,8515.740234
4/15/2020,8393.179688
4/16/2020,8532.360352
4/17/2020,8650.139648
4/20/2020,8560.730469
4/21/2020,8263.230469
4/22/2020,8495.379883
4/23/2020,8494.75
4/24/2020,8634.519531
4/27/2020,8730.160156
4/28/2020,8607.730469
4/29/2020,8914.709961
4/30/2020,8889.549805
5/1/2020,8604.950195
5/4/2020,8710.709961
5/5/2020,8809.120117
5/6/2020,8854.389648
5/7/2020,8979.660156
5/8/2020,9121.320313
5/11/2020,9192.339844
5/12/2020,9002.549805
5/13/2020,8863.169922
5/14/2020,8943.719727
5/15/2020,9014.55957
5/18/2020,9234.830078
5/19/2020,9185.099609
5/20/2020,9375.780273
5/21/2020,9284.879883
5/22/2020,9324.589844
5/26/2020,9340.219727
5/27/2020,9412.360352
5/28/2020,9368.990234
5/29/2020,9489.870117
6/1/2020,9552.049805
6/2/2020,9608.379883
6/3/2020,9682.910156
6/4/2020,9615.80957
6/5/2020,9814.080078
6/8/2020,9924.75
6/9/2020,9953.75
6/10/2020,10020.34961
6/11/2020,9492.730469
6/12/2020,9588.80957
6/15/2020,9726.019531
6/16/2020,9895.870117
6/17/2020,9910.530273
6/18/2020,9943.049805
6/19/2020,9946.120117
6/22/2020,10056.48047
6/23/2020,10131.37012
6/24/2020,9909.169922
6/25/2020,10017
6/26/2020,9757.219727
6/29/2020,9874.150391
6/30/2020,10058.76953
7/1/2020,10154.62988
7/2/2020,10207.62988
7/6/2020,10433.65039
7/7/2020,10343.88965
7/8/2020,10492.5
7/9/2020,10547.75
7/10/2020,10617.44043
7/13/2020,10390.83984
7/14/2020,10488.58008
7/15/2020,10550.49023
7/16/2020,10473.83008
7/17/2020,10503.19043
7/20/2020,10767.08984
7/21/2020,10680.36035
7/22/2020,10706.12988
7/23/2020,10461.41992
7/24/2020,10363.17969
7/27/2020,10536.26953
7/28/2020,10402.08984
7/29/2020,10542.94043
7/30/2020,10587.80957
7/31/2020,10745.26953
8/3/2020,10902.79981
8/4/2020,10941.16992
8/5/2020,10998.40039
8/6/2020,11108.07031
8/7/2020,11010.98047
8/10/2020,10968.36035
8/11/2020,10782.82031
8/12/2020,11012.24023
8/13/2020,11042.5
8/14/2020,11019.29981
8/17/2020,11129.73047
8/18/2020,11210.83984
8/19/2020,11146.45996
8/20/2020,11264.9502
8/21/2020,11311.79981
8/24/2020,11379.71973
8/25/2020,11466.46973
8/26/2020,11665.05957
8/27/2020,11625.33984
8/28/2020,11695.62988
8/31/2020,11775.45996
9/1/2020,11939.66992
9/2/2020,12056.44043
9/3/2020,11458.09961
9/4/2020,11313.12988
9/8/2020,10847.69043
9/9/2020,11141.55957
9/10/2020,10919.58984
9/11/2020,10853.54981
9/14/2020,11056.65039
9/15/2020,11190.32031
9/16/2020,11050.46973
9/17/2020,10910.28027
9/18/2020,10793.28027
9/21/2020,10778.79981
9/22/2020,10963.63965
9/23/2020,10632.99023
9/24/2020,10672.26953
9/25/2020,10913.55957
9/28/2020,11117.53027
9/29/2020,11085.25
9/30/2020,11167.50977
10/1/2020,11326.50977
10/2/2020,11075.01953
10/5/2020,11332.49023
10/6/2020,11154.59961
10/7/2020,11364.59961
10/8/2020,11420.98047
10/9/2020,11579.94043
10/12/2020,11876.25977
10/13/2020,11863.90039
10/14/2020,11768.73047
10/15/2020,11713.87012
10/16/2020,11671.55957
10/19/2020,11478.87988
10/20/2020,11516.49023
10/21/2020,11484.69043
10/22/2020,11506.00977
10/23/2020,11548.28027
10/26/2020,11358.94043
10/27/2020,11431.34961
10/28/2020,11004.87012
10/29/2020,11185.58984
10/30/2020,10911.58984
11/2/2020,10957.61035
11/3/2020,11160.57031
11/4/2020,11590.78027
11/5/2020,11890.92969
11/6/2020,11895.23047
11/9/2020,11713.78027
11/10/2020,11553.86035
11/11/2020,11786.42969
11/12/2020,11709.58984
11/13/2020,11829.29004
11/16/2020,11924.12988
11/17/2020,11899.33984
11/18/2020,11801.59961
11/19/2020,11904.70996
11/20/2020,11854.96973
11/23/2020,11880.62988
11/24/2020,12036.79004
11/25/2020,12094.40039
11/27/2020,12205.84961
11/30/2020,12198.74023
12/1/2020,12355.11035
12/2/2020,12349.37012
12/3/2020,12377.17969
12/4/2020,12464.23047
12/7/2020,12519.9502
12/8/2020,12582.76953
12/9/2020,12338.9502
12/10/2020,12405.80957
12/11/2020,12377.87012
12/14/2020,12440.04004
12/15/2020,12595.05957
12/16/2020,12658.19043
12/17/2020,12764.75
12/18/2020,12755.63965
12/21/2020,12742.51953
12/22/2020,12807.91992
12/23/2020,12771.11035
12/24/2020,12804.73047
12/28/2020,12899.41992
12/29/2020,12850.21973
12/30/2020,12870
12/31/2020,12888.28027
1/4/2021,12698.4502
1/5/2021,12818.95996
1/6/2021,12740.79004
1/7/2021,13067.48047
1/8/2021,13201.98047
1/11/2021,13036.42969
1/12/2021,13072.42969
1/13/2021,13128.9502
1/14/2021,13112.63965
1/15/2021,12998.5
1/19/2021,13197.17969
1/20/2021,13457.25
1/21/2021,13530.91016
1/22/2021,13543.05957
1/25/2021,13635.99023
1/26/2021,13626.05957
1/27/2021,13270.59961
1/28/2021,13337.16016
1/29/2021,13070.69043
2/1/2021,13403.38965
2/2/2021,13612.78027
2/3/2021,13610.54004
2/4/2021,13777.74023
2/5/2021,13856.29981
2/8/2021,13987.63965
2/9/2021,14007.7002
2/10/2021,13972.53027
2/11/2021,14025.76953
2/12/2021,14095.46973
2/16/2021,14047.5
2/17/2021,13965.49023
2/18/2021,13865.36035
2/19/2021,13874.45996
2/22/2021,13533.04981
2/23/2021,13465.2002
2/24/2021,13597.96973
2/25/2021,13119.42969
2/26/2021,13192.34961
3/1/2021,13588.83008
3/2/2021,13358.79004
3/3/2021,12997.75
3/4/2021,12723.46973
3/5/2021,12920.15039
3/8/2021,12609.16016
3/9/2021,13073.82031
3/10/2021,13068.83008
3/11/2021,13398.66992
3/12/2021,13319.86035
3/15/2021,13459.70996
3/16/2021,13471.57031
3/17/2021,13525.2002
3/18/2021,13116.16992
3/19/2021,13215.24023
3/22/2021,13377.54004
3/23/2021,13227.7002
3/24/2021,12961.88965
3/25/2021,12977.67969
3/26/2021,13138.73047
3/29/2021,13059.65039
3/30/2021,13045.38965
3/31/2021,13246.87012
4/1/2021,13480.11035
4/5/2021,13705.58984
4/6/2021,13698.37988
4/7/2021,13688.83984
4/8/2021,13829.30957
4/9/2021,13900.19043
4/12/2021,13850
4/13/2021,13996.09961
4/14/2021,13857.83984
4/15/2021,14038.75977
4/16/2021,14052.33984
4/19/2021,13914.76953
