Date,Bitcoin,Gold,NASDAQ,Treasury Yield 10Years
6/17/2019,0.127904083,0.200089777,0.227310692,0.424899598
6/18/2019,0.124331802,0.208955224,0.237553086,0.41793842
6/19/2019,0.127202914,0.206710807,0.24069938,0.409638554
6/20/2019,0.13100052,0.260913478,0.246722888,0.402141901
6/21/2019,0.140244493,0.264616766,0.244875954,0.420080321
6/22/2019,0.148586191,0.264616766,0.244875954,0.420080321
6/23/2019,0.150887167,0.264616766,0.244875954,0.420080321
6/24/2019,0.153218857,0.28492874,0.24242875,0.407496653
6/25/2019,0.16489463,0.285602065,0.231045999,0.400267738
6/26/2019,0.183240673,0.281898777,0.233421718,0.414993307
6/27/2019,0.155789694,0.27830771,0.238859015,0.403212851
6/28/2019,0.174123916,0.279766581,0.242479561,0.401874163
6/29/2019,0.167416816,0.279766581,0.242479561,0.401874163
6/30/2019,0.150314986,0.279766581,0.242479561,0.401874163
7/1/2019,0.146811103,0.252721356,0.250469498,0.410977242
7/2/2019,0.150083246,0.274043317,0.252156464,0.395448461
7/3/2019,0.167445239,0.288744249,0.257909011,0.389290495
7/4/2019,0.156278266,0.288744249,0.257909011,0.389290495
7/5/2019,0.152730117,0.26517787,0.257114914,0.414725569
7/6/2019,0.156175155,0.26517787,0.257114914,0.414725569
7/7/2019,0.159802933,0.26517787,0.257114914,0.414725569
7/8/2019,0.172306646,0.265514533,0.251148787,0.410977242
7/9/2019,0.176616554,0.266075637,0.255227506,0.416331995
7/10/2019,0.170368521,0.280215464,0.260948077,0.418206158
7/11/2019,0.158422692,0.273706655,0.260337425,0.434002677
7/12/2019,0.165269993,0.279991022,0.264863015,0.430254351
7/13/2019,0.158927529,0.279991022,0.264863015,0.430254351
7/14/2019,0.141913951,0.279991022,0.264863015,0.430254351
7/15/2019,0.15148185,0.281674335,0.266185024,0.426506024
7/16/2019,0.130259107,0.279205476,0.262855194,0.434538153
7/17/2019,0.133495575,0.292784199,0.259318445,0.418206158
7/18/2019,0.148059037,0.2981708,0.261391227,0.412048193
7/19/2019,0.146026515,0.297048592,0.255675388,0.414725569
7/20/2019,0.14956612,0.297048592,0.255675388,0.414725569
7/21/2019,0.147050227,0.297048592,0.255675388,0.414725569
7/22/2019,0.143217277,0.297273033,0.2610995,0.413386881
7/23/2019,0.136594365,0.291437549,0.265546163,0.421686747
7/24/2019,0.13526418,0.294467512,0.272141688,0.415261044
7/25/2019,0.136760174,0.284479856,0.26433616,0.421686747
7/26/2019,0.136138235,0.289642015,0.272961189,0.42356091
7/27/2019,0.130259641,0.289642015,0.272961189,0.42356091
7/28/2019,0.131385315,0.289642015,0.272961189,0.42356091
7/29/2019,0.130880524,0.290876445,0.269491239,0.416599732
7/30/2019,0.132202264,0.302210751,0.267635852,0.418206158
7/31/2019,0.139362179,0.2981708,0.258397321,0.407496653
8/1/2019,0.14406417,0.292335316,0.252347488,0.373493976
8/2/2019,0.145838491,0.320053866,0.242275352,0.363052209
8/3/2019,0.150383424,0.320053866,0.242275352,0.363052209
8/4/2019,0.152606208,0.320053866,0.242275352,0.363052209
8/5/2019,0.165115283,0.341375828,0.216116116,0.330923695
8/6/2019,0.16021202,0.350129054,0.226205159,0.331994645
8/7/2019,0.167156255,0.389294131,0.228986402,0.317269076
8/8/2019,0.167522169,0.378520929,0.245576927,0.32583668
8/9/2019,0.165972954,0.3772865,0.238048013,0.330655957
8/10/2019,0.158353256,0.3772865,0.238048013,0.330655957
8/11/2019,0.160891922,0.3772865,0.238048013,0.330655957
8/12/2019,0.158781346,0.387049714,0.229040981,0.305220884
8/13/2019,0.151492946,0.383570867,0.243431696,0.316198126
8/14/2019,0.138854254,0.398945124,0.220622917,0.289692102
8/15/2019,0.142744733,0.403097295,0.21993421,0.275769746
8/16/2019,0.143684916,0.395129615,0.232106371,0.278447122
8/17/2019,0.141549903,0.395129615,0.232106371,0.278447122
8/18/2019,0.143257765,0.395129615,0.232106371,0.278447122
8/19/2019,0.151795741,0.381550892,0.242156823,0.294243641
8/20/2019,0.149507624,0.386264168,0.237052555,0.284337349
8/21/2019,0.140147062,0.386264168,0.243793943,0.288621151
8/22/2019,0.140042355,0.378072046,0.241082347,0.297456493
8/23/2019,0.144188381,0.410952755,0.218536996,0.275502008
8/24/2019,0.140475127,0.410952755,0.218536996,0.275502008
8/25/2019,0.140154073,0.410952755,0.218536996,0.275502008
8/26/2019,0.143632225,0.410616092,0.228131158,0.280053548
8/27/2019,0.140857515,0.427112558,0.22561054,0.265327979
8/28/2019,0.134403217,0.42352149,0.228426561,0.258902276
8/29/2019,0.13074659,0.410840534,0.239388765,0.272289157
8/30/2019,0.132063768,0.402536191,0.238399877,0.26961178
8/31/2019,0.132550227,0.402536191,0.238399877,0.26961178
9/1/2019,0.134456325,0.402536191,0.238399877,0.26961178
9/2/2019,0.143271995,0.402536191,0.238399877,0.26961178
9/3/2019,0.147416076,0.432611379,0.230052425,0.258902276
9/4/2019,0.146981173,0.437549097,0.239717108,0.257028112
9/5/2019,0.146697294,0.39838402,0.252884726,0.2854083
9/6/2019,0.143369942,0.388059701,0.251590053,0.281392236
9/7/2019,0.145824718,0.388059701,0.251590053,0.281392236
9/8/2019,0.144687125,0.388059701,0.251590053,0.281392236
9/9/2019,0.14309552,0.383570867,0.25011947,0.300669344
9/10/2019,0.139816565,0.370216586,0.249810882,0.322088353
9/11/2019,0.140750791,0.374817641,0.257857281,0.33038822
9/12/2019,0.144220744,0.379643138,0.260189677,0.345917001
9/13/2019,0.143478414,0.370889911,0.258518698,0.375903614
9/14/2019,0.143441011,0.370889911,0.258518698,0.375903614
9/15/2019,0.143286251,0.370889911,0.258518698,0.375903614
9/16/2019,0.14222441,0.384580855,0.256338689,0.359303882
9/17/2019,0.141692566,0.386825272,0.259394662,0.351539491
9/18/2019,0.141048392,0.389518573,0.258582695,0.344578313
9/19/2019,0.142069017,0.379306475,0.259099213,0.341365462
9/20/2019,0.140799743,0.389294131,0.252963746,0.336278447
9/21/2019,0.138375328,0.389294131,0.252963746,0.336278447
9/22/2019,0.139134063,0.389294131,0.252963746,0.336278447
9/23/2019,0.134027414,0.40769835,0.252473551,0.323694779
9/24/2019,0.117426535,0.417124902,0.24129308,0.304149933
9/25/2019,0.115426605,0.386264168,0.249172941,0.330120482
9/26/2019,0.109916341,0.389518573,0.24477718,0.317536814
9/27/2019,0.111905858,0.380092021,0.236212334,0.314859438
9/28/2019,0.111817065,0.380092021,0.236212334,0.314859438
9/29/2019,0.109695019,0.380092021,0.236212334,0.314859438
9/30/2019,0.112535036,0.342610257,0.241830318,0.314859438
10/1/2019,0.113274811,0.360902256,0.233300341,0.306559572
10/2/2019,0.114019918,0.382224217,0.221687057,0.293708166
10/3/2019,0.112027831,0.389069689,0.229873622,0.277643909
10/4/2019,0.111218525,0.388059701,0.24024309,0.272021419
10/5/2019,0.110403441,0.388059701,0.24024309,0.272021419
10/6/2019,0.107957763,0.388059701,0.24024309,0.272021419
10/7/2019,0.11181269,0.378520929,0.237779853,0.282195448
10/8/2019,0.111560556,0.377959825,0.225312243,0.277911647
10/9/2019,0.117054818,0.387947481,0.232835553,0.291834003
10/10/2019,0.116916077,0.375266525,0.237261405,0.310307898
10/11/2019,0.112952604,0.361687802,0.247259208,0.335475234
10/12/2019,0.113174175,0.361687802,0.247259208,0.335475234
10/13/2019,0.11294136,0.361687802,0.247259208,0.335475234
10/14/2019,0.113745094,0.371787678,0.246469798,0.33038822
10/15/2019,0.111209992,0.355964538,0.255884237,0.340562249
10/16/2019,0.108846695,0.367635507,0.253576282,0.334404284
10/17/2019,0.109690912,0.372461003,0.256650126,0.336813922
10/18/2019,0.107733947,0.367859948,0.250317064,0.334136546
10/19/2019,0.107963819,0.367859948,0.250317064,0.334136546
10/20/2019,0.111460167,0.367859948,0.250317064,0.334136546
10/21/2019,0.111784215,0.361351139,0.257227838,0.346184739
10/22/2019,0.109305998,0.360565593,0.251705779,0.339759036
10/23/2019,0.100868521,0.369767703,0.253163223,0.337349398
10/24/2019,0.100551354,0.379867579,0.259373943,0.339223561
10/25/2019,0.118027445,0.380540905,0.26476709,0.348594378
10/26/2019,0.126775456,0.380540905,0.26476709,0.348594378
10/27/2019,0.131368165,0.380540905,0.26476709,0.348594378
10/28/2019,0.126942791,0.369879924,0.272564164,0.362516734
10/29/2019,0.129511164,0.366513298,0.267940626,0.357697456
10/30/2019,0.12618785,0.373470991,0.270493312,0.347791165
10/31/2019,0.126095893,0.393895186,0.2694,0.31914324
11/1/2019,0.127016995,0.390079677,0.278248028,0.329049531
11/2/2019,0.127969447,0.390079677,0.278248028,0.329049531
11/3/2019,0.12663146,0.390079677,0.278248028,0.329049531
11/4/2019,0.129285442,0.390079677,0.282651323,0.344578313
11/5/2019,0.128236099,0.359555605,0.282790526,0.365997323
11/6/2019,0.128510885,0.370104365,0.28052773,0.352074967
11/7/2019,0.127113669,0.340926944,0.282775457,0.38206158
11/8/2019,0.120186182,0.33767254,0.286613305,0.383935743
11/9/2019,0.120316469,0.33767254,0.286613305,0.383935743
11/10/2019,0.123938972,0.33767254,0.286613305,0.383935743
11/11/2019,0.119481094,0.33116373,0.285575582,0.386613119
11/12/2019,0.120347613,0.327348221,0.287627599,0.37751004
11/13/2019,0.120236817,0.338121423,0.287252166,0.367068273
11/14/2019,0.118737058,0.349455729,0.286962368,0.352342704
11/15/2019,0.115501453,0.344405791,0.292777992,0.357429719
11/16/2019,0.116381366,0.344405791,0.292777992,0.357429719
11/17/2019,0.116788846,0.344405791,0.292777992,0.357429719
11/18/2019,0.112765885,0.348445741,0.293635166,0.350468541
11/19/2019,0.11122162,0.351139042,0.295584641,0.344578313
11/20/2019,0.108543372,0.351139042,0.291451389,0.331726908
11/21/2019,0.102786169,0.339692515,0.289520658,0.340829987
11/22/2019,0.0976031,0.339692515,0.290806832,0.341365462
11/23/2019,0.099118606,0.339692515,0.290806832,0.341365462
11/24/2019,0.093880025,0.339692515,0.290806832,0.341365462
11/25/2019,0.09535058,0.33239816,0.301402102,0.338688086
11/26/2019,0.096432156,0.335989227,0.302854768,0.332262383
11/27/2019,0.101122928,0.328807092,0.3082413,0.339491299
11/28/2019,0.10009645,0.328807092,0.3082413,0.339491299
11/29/2019,0.104560316,0.342498036,0.304505073,0.341900937
11/30/2019,0.101691381,0.342498036,0.304505073,0.341900937
12/1/2019,0.099515309,0.342498036,0.304505073,0.341900937
12/2/2019,0.097983559,0.338794748,0.295333434,0.357965194
12/3/2019,0.09795597,0.356637863,0.290878317,0.323962517
12/4/2019,0.096936179,0.351924588,0.295209208,0.343239625
12/5/2019,0.099874878,0.355178992,0.295588408,0.347523427
12/6/2019,0.101352502,0.335203681,0.303663979,0.35957162
12/7/2019,0.101490868,0.335203681,0.303663979,0.35957162
12/8/2019,0.101612256,0.335203681,0.303663979,0.35957162
12/9/2019,0.099165058,0.335428123,0.300399111,0.356091031
12/10/2019,0.09732674,0.339131411,0.299867478,0.357161981
12/11/2019,0.096418019,0.346762428,0.303430597,0.345649264
12/12/2019,0.096802921,0.343732465,0.309383586,0.374297189
12/13/2019,0.097200444,0.353720121,0.311035729,0.353413655
12/14/2019,0.095029271,0.353720121,0.311035729,0.353413655
12/15/2019,0.09544293,0.353720121,0.311035729,0.353413655
12/16/2019,0.092151651,0.353046796,0.318501658,0.372958501
12/17/2019,0.087780201,0.352597913,0.319360669,0.372155288
12/18/2019,0.097307021,0.350353496,0.319772763,0.381526104
12/19/2019,0.096199678,0.356637863,0.325369063,0.377242303
12/20/2019,0.09643882,0.352710134,0.328919962,0.379651941
12/21/2019,0.096024711,0.352710134,0.328919962,0.379651941
12/22/2019,0.100822361,0.352710134,0.328919962,0.379651941
12/23/2019,0.098487237,0.36146336,0.330866681,0.384471218
12/24/2019,0.097991709,0.380092021,0.331546889,0.377777778
12/25/2019,0.097282361,0.380092021,0.331546889,0.377777778
12/26/2019,0.096740525,0.391538548,0.338086916,0.37643909
12/27/2019,0.097505942,0.396588486,0.336603194,0.368139224
12/28/2019,0.097923698,0.396588486,0.336603194,0.368139224
12/29/2019,0.099490759,0.396588486,0.336603194,0.368139224
12/30/2019,0.097549461,0.397374032,0.330898656,0.373761714
12/31/2019,0.096061252,0.402985075,0.333402276,0.380187416
1/1/2020,0.096159702,0.402985075,0.333402276,0.380187416
1/2/2020,0.092945039,0.408596117,0.344654324,0.370281124
1/3/2020,0.098326371,0.436314667,0.337934482,0.345113788
1/4/2020,0.099311148,0.436314667,0.337934482,0.345113788
1/5/2020,0.099321042,0.436314667,0.337934482,0.345113788
1/6/2020,0.104679728,0.455392212,0.342704757,0.351271754
1/7/2020,0.110585982,0.46167658,0.342432876,0.355555556
1/8/2020,0.109330844,0.445516777,0.348140262,0.368139224
1/9/2020,0.106324496,0.439120189,0.355120591,0.363855422
1/10/2020,0.110628832,0.445628998,0.352808914,0.35502008
1/11/2020,0.108697127,0.445628998,0.352808914,0.35502008
1/12/2020,0.111017217,0.445628998,0.352808914,0.35502008
1/13/2020,0.110294052,0.4354169,0.361753787,0.361178046
1/14/2020,0.120528809,0.428683649,0.359627438,0.353145917
1/15/2020,0.120218067,0.439569072,0.360320876,0.345113788
1/16/2020,0.118971987,0.436090226,0.369581918,0.350736278
1/17/2020,0.122045123,0.447087869,0.372574905,0.357965194
1/18/2020,0.122251313,0.447087869,0.372574905,0.357965194
1/19/2020,0.11870936,0.447087869,0.372574905,0.357965194
1/20/2020,0.117981663,0.447087869,0.372574905,0.357965194
1/21/2020,0.119303015,0.444394569,0.370869011,0.340026774
1/22/2020,0.118329521,0.443160139,0.372088386,0.340026774
1/23/2020,0.114221664,0.453596678,0.373848859,0.332262383
1/24/2020,0.114804367,0.460891034,0.365609553,0.316465863
1/25/2020,0.113642702,0.460891034,0.365609553,0.316465863
1/26/2020,0.117071138,0.460891034,0.365609553,0.316465863
1/27/2020,0.121757374,0.467287622,0.349087664,0.296117805
1/28/2020,0.128476604,0.458758837,0.361353914,0.305756359
1/29/2020,0.127848345,0.459432162,0.361869559,0.293172691
1/30/2020,0.130728519,0.474806419,0.364105985,0.283534137
1/31/2020,0.128355911,0.474133094,0.350181988,0.273360107
2/1/2020,0.128989937,0.474133094,0.350181988,0.273360107
2/2/2020,0.12826362,0.474133094,0.350181988,0.273360107
2/3/2020,0.127502354,0.467736505,0.361703987,0.273360107
2/4/2020,0.125817077,0.437661317,0.380010605,0.295582329
2/5/2020,0.132292108,0.44596566,0.383840919,0.30789826
2/6/2020,0.134034578,0.454157783,0.389812744,0.306559572
2/7/2020,0.135024883,0.458085512,0.384953987,0.288888889
2/8/2020,0.136060616,0.458085512,0.384953987,0.288888889
2/9/2020,0.139827015,0.458085512,0.384953987,0.288888889
2/10/2020,0.135933231,0.464930984,0.395104177,0.280589023
2/11/2020,0.141197936,0.454718887,0.396096878,0.29210174
2/12/2020,0.142961971,0.456738862,0.404284362,0.302811245
2/13/2020,0.141289915,0.465379868,0.40296805,0.299330656
2/14/2020,0.142753277,0.473908652,0.404775475,0.291566265
2/15/2020,0.136424526,0.473908652,0.404775475,0.291566265
2/16/2020,0.13709842,0.473908652,0.404775475,0.291566265
2/17/2020,0.133440774,0.473908652,0.404775475,0.291566265
2/18/2020,0.140206158,0.493322859,0.404922303,0.282998661
2/19/2020,0.132590998,0.501739423,0.412867034,0.286746988
2/20/2020,0.132218018,0.511951521,0.406637478,0.274698795
2/21/2020,0.133385354,0.543373359,0.390230443,0.260240964
2/22/2020,0.133037103,0.543373359,0.390230443,0.260240964
2/23/2020,0.13694992,0.543373359,0.390230443,0.260240964
2/24/2020,0.132842355,0.574570755,0.356800115,0.235073628
2/25/2020,0.128223791,0.545954438,0.332744672,0.22248996
2/26/2020,0.120420374,0.5382112,0.334171977,0.217135207
2/27/2020,0.11988094,0.5382112,0.295191383,0.214190094
2/28/2020,0.118203442,0.453035574,0.295275088,0.168139224
2/29/2020,0.117111247,0.453035574,0.295275088,0.168139224
3/1/2020,0.116556447,0.453035574,0.295275088,0.168139224
3/2/2020,0.121156245,0.484681854,0.33148009,0.157697456
3/3/2020,0.119930238,0.540567838,0.306257001,0.136813922
3/4/2020,0.119443024,0.539445629,0.337682356,0.131994645
3/5/2020,0.124286884,0.567837504,0.311384791,0.114323963
3/6/2020,0.124942422,0.572775222,0.296051313,0.055421687
3/7/2020,0.121759388,0.572775222,0.296051313,0.055421687
3/8/2020,0.10975387,0.572775222,0.296051313,0.055421687
3/9/2020,0.106991868,0.576927393,0.237252033,0
3/10/2020,0.106783521,0.559645382,0.274282187,0.066666667
3/11/2020,0.106808985,0.539782292,0.237380898,0.085943775
3/12/2020,0.062780193,0.481315228,0.166791459,0.093708166
3/13/2020,0.071657678,0.398720682,0.230120143,0.121017403
3/14/2020,0.066217557,0.398720682,0.230120143,0.121017403
3/15/2020,0.069091509,0.398720682,0.230120143,0.121017403
3/16/2020,0.063434373,0.365278869,0.138827601,0.061311914
3/17/2020,0.066595806,0.409045001,0.179303264,0.133333333
3/18/2020,0.066787595,0.355627876,0.146848593,0.205354752
3/19/2020,0.081052718,0.357086747,0.161972303,0.165997323
3/20/2020,0.081166289,0.363146673,0.136468834,0.117536814
3/21/2020,0.08096099,0.363146673,0.136468834,0.117536814
3/22/2020,0.075648569,0.363146673,0.136468834,0.117536814
3/23/2020,0.084423357,0.456289979,0.134695268,0.070950469
3/24/2020,0.089191936,0.560879811,0.187120094,0.084872825
3/25/2020,0.088387304,0.529570194,0.183962499,0.096117805
3/26/2020,0.088916993,0.549545506,0.2228434,0.083534137
3/27/2020,0.085224137,0.520143643,0.195072404,0.066934404
3/28/2020,0.08181633,0.520143643,0.195072404,0.066934404
3/29/2020,0.07702287,0.520143643,0.195072404,0.066934404
3/30/2020,0.084625892,0.518011447,0.220642672,0.045783133
3/31/2020,0.084757693,0.474694198,0.213675482,0.053279786
4/1/2020,0.087275043,0.468858714,0.18173076,0.036412316
4/2/2020,0.090072632,0.522163618,0.193654516,0.034270415
4/3/2020,0.08917073,0.531141286,0.182906858,0.02356091
4/4/2020,0.091179141,0.531141286,0.182906858,0.02356091
4/5/2020,0.090035273,0.531141286,0.182906858,0.02356091
4/6/2020,0.097231835,0.579732914,0.233729388,0.047389558
4/7/2020,0.095803957,0.566041971,0.23128494,0.063453815
4/8/2020,0.098164881,0.566715296,0.250445011,0.070950469
4/9/2020,0.097685627,0.646167658,0.256342456,0.061579652
4/10/2020,0.091148688,0.646167658,0.256342456,0.061579652
4/11/2020,0.091052708,0.646167658,0.256342456,0.061579652
4/12/2020,0.092729758,0.646167658,0.256342456,0.061579652
4/13/2020,0.090842415,0.655818651,0.259996815,0.066934404
4/14/2020,0.090803339,0.669172932,0.290417341,0.067737617
4/15/2020,0.087804076,0.636067781,0.278885878,0.037215529
4/16/2020,0.094911441,0.628436764,0.291981093,0.029451138
4/17/2020,0.094602715,0.593423858,0.303062699,0.041499331
4/18/2020,0.097020479,0.593423858,0.303062699,0.041499331
4/19/2020,0.095998754,0.593423858,0.303062699,0.041499331
4/20/2020,0.091395215,0.607339244,0.294650378,0.034002677
4/21/2020,0.091370731,0.581079565,0.26665923,0.019277108
4/22/2020,0.094917479,0.637751094,0.288501679,0.032128514
4/23/2020,0.099596645,0.642913253,0.288442414,0.030522088
4/24/2020,0.10141096,0.63191561,0.301593035,0.025970549
4/25/2020,0.101695962,0.63191561,0.301593035,0.025970549
4/26/2020,0.103341907,0.63191561,0.301593035,0.025970549
4/27/2020,0.10507473,0.618897991,0.310591659,0.042034806
4/28/2020,0.105246279,0.617326899,0.299072508,0.029718876
4/29/2020,0.120128643,0.609359219,0.327955561,0.034270415
4/30/2020,0.117995307,0.587812816,0.325588295,0.032931727
5/1/2020,0.121082827,0.599371563,0.298810918,0.038286479
5/2/2020,0.122936864,0.599371563,0.298810918,0.038286479
5/3/2020,0.121572454,0.599371563,0.298810918,0.038286479
5/4/2020,0.121799828,0.613286949,0.308761632,0.036947791
5/5/2020,0.123153576,0.610481427,0.318020835,0.042302544
5/6/2020,0.12713165,0.587812816,0.32228015,0.056760375
5/7/2020,0.13735423,0.630007855,0.334066588,0.035341365
5/8/2020,0.135724437,0.616653574,0.347395093,0.048995984
5/9/2020,0.131999732,0.616653574,0.347395093,0.048995984
5/10/2020,0.11946077,0.616653574,0.347395093,0.048995984
5/11/2020,0.117145497,0.60026933,0.354077171,0.060776439
5/12/2020,0.12018015,0.610481427,0.336220227,0.047925033
5/13/2020,0.127150001,0.621142408,0.323106268,0.040160643
5/14/2020,0.134093259,0.648299854,0.330685029,0.032128514
5/15/2020,0.128021543,0.665469644,0.3373502,0.037751004
5/16/2020,0.128752453,0.665469644,0.3373502,0.037751004
5/17/2020,0.133150259,0.665469644,0.3373502,0.037751004
5/18/2020,0.133986255,0.641229941,0.358074987,0.065595716
5/19/2020,0.134023134,0.655145326,0.353395953,0.056760375
5/20/2020,0.130937947,0.66232746,0.371336694,0.048460509
5/21/2020,0.12433179,0.628548984,0.362784068,0.047657296
5/22/2020,0.125841251,0.644372124,0.366520294,0.042302544
5/23/2020,0.126241165,0.644372124,0.366520294,0.042302544
5/24/2020,0.11996889,0.644372124,0.366520294,0.042302544
5/25/2020,0.121714187,0.644372124,0.366520294,0.042302544
5/26/2020,0.120637938,0.610930311,0.367990877,0.053279786
5/27/2020,0.1258179,0.617102458,0.374778436,0.048460509
5/28/2020,0.13097942,0.620469083,0.370697833,0.055153949
5/29/2020,0.129682401,0.646953204,0.382071167,0.039892905
5/30/2020,0.133594563,0.646953204,0.382071167,0.039892905
5/31/2020,0.130010816,0.646953204,0.382071167,0.039892905
6/1/2020,0.140584539,0.647963192,0.387921522,0.043641232
6/2/2020,0.131040105,0.633823364,0.3932215,0.048460509
6/3/2020,0.13294032,0.603074851,0.400233897,0.070147256
6/4/2020,0.135095146,0.626753451,0.393920544,0.085943775
6/5/2020,0.133072303,0.578835148,0.412575398,0.108433735
6/6/2020,0.132894826,0.578835148,0.412575398,0.108433735
6/7/2020,0.134469532,0.578835148,0.412575398,0.108433735
6/8/2020,0.134658741,0.603635956,0.422988097,0.103078983
6/9/2020,0.135021236,0.622040175,0.425716646,0.088353414
6/10/2020,0.136135104,0.620469083,0.431982863,0.066666667
6/11/2020,0.127925481,0.641454382,0.382340291,0.041231593
6/12/2020,0.130307045,0.638424419,0.391380171,0.053547523
6/13/2020,0.130223702,0.638424419,0.391380171,0.053547523
6/14/2020,0.128898793,0.638424419,0.391380171,0.053547523
6/15/2020,0.129855747,0.628324543,0.404289967,0.054350736
6/16/2020,0.131163182,0.638761082,0.42027085,0.068808568
6/17/2020,0.130298235,0.638312198,0.421650193,0.062650602
6/18/2020,0.129273892,0.633374481,0.424709887,0.052208835
6/19/2020,0.12741997,0.65705308,0.424998766,0.053012048
6/20/2020,0.128083582,0.65705308,0.424998766,0.053012048
6/21/2020,0.127653706,0.65705308,0.424998766,0.053012048
6/22/2020,0.132820538,0.669172932,0.435382339,0.054886212
6/23/2020,0.132535173,0.686454943,0.442428548,0.0562249
6/24/2020,0.127803141,0.67938503,0.421522201,0.049531459
6/25/2020,0.127072523,0.675232858,0.431667705,0.046854083
6/26/2020,0.125546893,0.686903827,0.407225527,0.036680054
6/27/2020,0.123787224,0.686903827,0.407225527,0.036680054
6/28/2020,0.125257393,0.686903827,0.407225527,0.036680054
6/29/2020,0.125965178,0.689484906,0.418227287,0.036680054
6/30/2020,0.125173715,0.709909101,0.435597712,0.041231593
7/1/2020,0.126526214,0.687689373,0.44461701,0.048995984
7/2/2020,0.124955367,0.699809225,0.449603668,0.045515395
7/3/2020,0.124414766,0.699809225,0.449603668,0.045515395
7/4/2020,0.125091284,0.699809225,0.449603668,0.045515395
7/5/2020,0.124214718,0.699809225,0.449603668,0.045515395
7/6/2020,0.128729407,0.704859163,0.470869461,0.049531459
7/7/2020,0.126884835,0.722477836,0.462424063,0.04042838
7/8/2020,0.129520828,0.735158793,0.476406497,0.041231593
7/9/2020,0.127269484,0.716866794,0.481604853,0.028380187
7/10/2020,0.127282061,0.715744585,0.488161878,0.035876841
7/11/2020,0.126706195,0.715744585,0.488161878,0.035876841
7/12/2020,0.127247504,0.715744585,0.488161878,0.035876841
7/13/2020,0.126755118,0.730108854,0.466841507,0.037751004
7/14/2020,0.126749122,0.729659971,0.47603768,0.031057564
7/15/2020,0.125994867,0.730557738,0.481862675,0.035073628
7/16/2020,0.12508739,0.71630569,0.474649883,0.030254351
7/17/2020,0.125374329,0.727078891,0.477412337,0.034538153
7/18/2020,0.125488834,0.727078891,0.477412337,0.034538153
7/19/2020,0.125889753,0.727078891,0.477412337,0.034538153
7/20/2020,0.125566563,0.735607676,0.502242075,0.032396252
7/21/2020,0.128720614,0.765346201,0.494081881,0.028915663
7/22/2020,0.130973616,0.789698126,0.496506481,0.025702811
7/23/2020,0.131807713,0.817753339,0.473482238,0.022222222
7/24/2020,0.131146238,0.826955448,0.464239022,0.024096386
7/25/2020,0.133245695,0.826955448,0.464239022,0.024096386
7/26/2020,0.136660232,0.826955448,0.464239022,0.024096386
7/27/2020,0.152915977,0.864773875,0.48052468,0.029451138
7/28/2020,0.151747368,0.880148132,0.467899996,0.021954485
7/29/2020,0.154556885,0.890023566,0.48115233,0.021419009
7/30/2020,0.154717782,0.877454831,0.485373973,0.01124498
7/31/2020,0.157895729,0.900460105,0.500189049,0.009906292
8/1/2020,0.164425635,0.900460105,0.500189049,0.009906292
8/2/2020,0.15385536,0.900460105,0.500189049,0.009906292
8/3/2020,0.156741085,0.904051173,0.51501074,0.017135207
8/4/2020,0.156135359,0.943552912,0.518620903,0.004283802
8/5/2020,0.164237431,0.977106946,0.524005597,0.011780455
8/6/2020,0.164727788,1,0.534324208,0.009906292
8/7/2020,0.162058181,0.953540568,0.52518923,0.01686747
8/8/2020,0.164342583,0.953540568,0.52518923,0.01686747
8/9/2020,0.163170139,0.953540568,0.52518923,0.01686747
8/10/2020,0.166200155,0.969588149,0.521179193,0.020080321
8/11/2020,0.159199225,0.866569409,0.503722122,0.042570281
8/12/2020,0.161810564,0.869150488,0.525307758,0.045783133
8/13/2020,0.16479313,0.893614634,0.528154836,0.058099063
8/14/2020,0.164564548,0.871507126,0.525971979,0.0562249
8/15/2020,0.166014305,0.871507126,0.525971979,0.0562249
8/16/2020,0.166420142,0.871507126,0.525971979,0.0562249
8/17/2020,0.171834169,0.925373134,0.536362167,0.049263722
8/18/2020,0.167893874,0.941532937,0.543993577,0.045515395
8/19/2020,0.164406033,0.895859051,0.53793621,0.047121821
8/20/2020,0.166204052,0.867916059,0.549084706,0.038821954
8/21/2020,0.161923673,0.868813826,0.553492687,0.037751004
8/22/2020,0.163261265,0.868813826,0.553492687,0.037751004
8/23/2020,0.163007068,0.868813826,0.553492687,0.037751004
8/24/2020,0.164650269,0.861070587,0.559883129,0.03935743
8/25/2020,0.158534586,0.843227472,0.568045254,0.048995984
8/26/2020,0.160364652,0.875659297,0.586730153,0.050334672
8/27/2020,0.15789469,0.854225115,0.582993007,0.066131191
8/28/2020,0.161175208,0.902480081,0.589606449,0.061579652
8/29/2020,0.160641671,0.902480081,0.589606449,0.061579652
8/30/2020,0.163705658,0.902480081,0.589606449,0.061579652
8/31/2020,0.163246216,0.905846706,0.597117492,0.051941098
9/1/2020,0.167583127,0.906520031,0.612567661,0.046318608
9/2/2020,0.159251749,0.868589384,0.623554352,0.040696118
9/3/2020,0.141752823,0.860958366,0.567257727,0.032931727
9/4/2020,0.145743254,0.856806195,0.553617831,0.059437751
9/5/2020,0.140618963,0.856806195,0.553617831,0.059437751
9/6/2020,0.142277685,0.856806195,0.553617831,0.059437751
9/7/2020,0.143613413,0.856806195,0.553617831,0.059437751
9/8/2020,0.140049251,0.867018292,0.509825615,0.049531459
